index,text,actual,predicted,actual_int,predicted_int
1683,"b'Let a,b,c be positive real numbers . Prove that frac{1}{ab(b+1)(c+1)}+ frac{1}{bc(c+1)(a+1)}+ frac{1}{ca(a+1)(b+1)} geq frac{3}{(1+abc)^2}.'",Algebra,Algebra,0,0
1723,"b'Let n be a positive integer. Given is a subset A of {0,1,...,5^n } with 4n+2 elements. Prove that there exist three elements a<b<c from A such that c+2a>3b. Proposed by Dominik Burek and Tomasz Ciesla, Poland'",Algebra,Algebra,0,0
1720,"b'A sequence (a_n) of real numbers is defined by a_0=1, a_1=2015 and for all n geq1, we have a_{n+1}= frac{n-1}{n+1}a_n- frac{n-2}{n^2+n}a_{n-1}. Calculate the value of frac{a_1}{a_2}- frac{a_2}{a_3}+ frac{a_3}{a_4}- frac{a_4}{a_5}+ ldots+ frac{a_{2013}}{a_{2014}}- frac{a_{2014}}{a_{2015}}.'",Algebra,Algebra,0,0
1688,b'Let ABCD be a square of the plane P. Define the minimum and the maximum the value of the function f: P to R is given by f (P) = frac{PA + PB}{PC + PD}',Algebra,Algebra,0,0
1694,"b'For any two nonnegative integers n and k satisfying n geq k, we define the number c(n,k) as follows: - c left(n,0 right)=c left(n,n right)=1 for all n geq 0; - c left(n+1,k right)=2^{k}c left(n,k right)+c left(n,k-1 right) for n geq k geq 1. Prove that c left(n,k right)=c left(n,n-k right) for all n geq k geq 0.'",Algebra,Algebra,0,0
1701,"b'Determine the least possible value of f(1998), where f: Bbb{N} to Bbb{N} is a function such that for all m,n in { Bbb N}, f left( n^{2}f(m) right) =m left( f(n) right) ^{2}.'",Algebra,Algebra,0,0
1709,"b'Let x,y and z be non-negative real numbers satisfying the equation x+y+z=xyz. Prove that 2(x^2+y^2+z^2) geq3(x+y+z).'",Algebra,Algebra,0,0
1627,"b'Let x, y, and z be positive real numbers satisfying x^2+y^2+z^2=1. Prove that x^2yz+xy^2z+xyz^2 le frac{1}{3}.'",Algebra,Algebra,0,0
1764,"b'A sequence a_0,a_1,a_2, cdots satisfies the conditions a_0 = 0 , a_{n-1}^2 - a_{n-1} = a_n^2 + a_n 1) determine the two possible values of a_1 . then determine all possible values of a_2 . 2)for each n, prove that a_{n+1}=a_n+1 or a_{n+1} = -a_n 3)Describe the possible values of a_{1435} 4)Prove that the values that you got in (3) are correct'",Algebra,Algebra,0,0
1767,b'Let n be a positive integer. Calculate the sum sum_{k=1}^n { sum_{1 le i_1 < ldots < i_k le n}^{}{ frac {2^k}{(i_1 + 1)(i_2 + 1) ldots (i_k + 1)}}}',Algebra,Algebra,0,0
1622,"b'A magician intends to perform the following trick. She announces a positive integer n, along with 2n real numbers x_1 < dots < x_{2n}, to the audience. A member of the audience then secretly chooses a polynomial P(x) of degree n with real coefficients, computes the 2n values P(x_1), dots , P(x_{2n}), and writes down these 2n values on the blackboard in non-decreasing order. After that the magician announces the secret polynomial to the audience. Can the magician find a strategy to perform such a trick?'",Algebra,Algebra,0,0
1812,"b'Let (u_1, ldots, u_n) be an ordered ntuple. For each k, 1 leq k leq n, define v_k= sqrt[k]{u_1u_2 cdots u_k}. Prove that sum_{k=1}^n v_k leq e cdot sum_{k=1}^n u_k. (e is the base of the natural logarithm).'",Algebra,Algebra,0,0
1549,"b'Let the real numbers a,b,c,d satisfy the relations a+b+c+d=6 and a^2+b^2+c^2+d^2=12. Prove that 36 leq 4 left(a^3+b^3+c^3+d^3 right) - left(a^4+b^4+c^4+d^4 right) leq 48. Proposed by Nazar Serdyuk, Ukraine'",Algebra,Algebra,0,0
1809,"b'Let a_0, a_1, ldots, a_n, a_{n+1} be a sequence of real numbers satisfying the following conditions: a_0 = a_{n+1 }= 0, |a_{k-1} - 2a_k + a_{k+1}| leq 1 quad (k = 1, 2, ldots , n). Prove that |a_k| leq frac{k(n+1-k)}{2} quad (k = 0, 1, ldots ,n + 1).$'",Algebra,Algebra,0,0
1553,"b'Let S be the set of positive real numbers. Find all functions f colon S^3 to S such that, for all positive real numbers x, y, z and k, the following three conditions are satisfied: (a) xf(x,y,z) = zf(z,y,x), (b) f(x, ky, k^2z) = kf(x,y,z), (c) f(1, k, k+1) = k+1. (United Kingdom)'",Algebra,Algebra,0,0
1555,"b'Prove that for every positive integer n, the set {2,3,4, ldots,3n+1 } can be partitioned into n triples in such a way that the numbers from each triple are the lengths of the sides of some obtuse triangle. Proposed by Canada'",Algebra,Algebra,0,0
1806,"b'Find all functions f: (0, infty) to (0, infty) such that begin{align*} f(y(f(x))^3 + x) = x^3f(y) + f(x) end{align*}for all x, y>0. Proposed by Jason Prodromidis, Greece'",Algebra,Algebra,0,0
1805,"b'Let x,y,z be positive real numbers such that x+2y+3z= frac{11}{12}. Prove the inequality 6(3xy+4xz+2yz)+6x+3y+4z+72xyz le frac{107}{18}.'",Algebra,Algebra,0,0
1561,"b'Find all f: mathbb{R} to mathbb{R}, such that (x+y)(f(x)-f(y))=(x-y)f(x+y) for all real x,y.'",Algebra,Algebra,0,0
1801,"b'Find all functions f from the reals to the reals such that left(f(x)+f(z) right) left(f(y)+f(t) right)=f(xy-zt)+f(xt+yz) for all real x,y,z,t.'",Algebra,Algebra,0,0
1800,b'Let N is the set of all positive integers. Determine all mappings f: N- {1 } to N such that for every n ne m the following equation is true f(n)f(m)=f left((nm)^{2021} right)',Algebra,Algebra,0,0
1568,b'Let p geq 2 be a natural number. Prove that there exist an integer n_0 such that sum^{n_0}_{i=1} frac{1}{i cdot sqrt[p]{i + 1}} > p.',Algebra,Algebra,0,0
1569,"b'Let mathbb R be the set of real numbers. Determine all functions f: mathbb R to mathbb R that satisfy the equationf(x+f(x+y))+f(xy)=x+f(x+y)+yf(x)for all real numbers x and y. Proposed by Dorlir Ahmeti, Albania'",Algebra,Algebra,0,0
1571,"b'Find the max. value of M,such that for all a,b,c>0: a^{3}+b^{3}+c^{3}-3abc geq M(|a-b|^{3}+|a-c|^{3}+|c-b|^{3})'",Algebra,Algebra,0,0
1903,"b'Let theta_1, theta_2, cdots, theta_n be n real numbers such that sin theta_1+ sin theta_2+ cdots+ sin theta_n=0. Prove that | sin theta_1+2 sin theta_2+ cdots +n sin theta_n| leq left[ frac{n^2}{4} right]'",Algebra,Algebra,0,0
1572,"b'For any positive real numbers a,b and c, prove: dfrac{1}{a} + dfrac{1}{b} + dfrac{1}{c} geq dfrac{2}{a+b} + dfrac{2}{b+c} + dfrac{2}{c+a} geq dfrac{9}{a+b+c}'",Algebra,Algebra,0,0
1581,"b'Let d > 0 be an arbitrary real number. Consider the set S_{n}(d)= {s= frac{1}{x_{1}}+ frac{1}{x_{2}}+...+ frac{1}{x_{n}}|x_{i} in mathbb{N},s<d }. Prove that S_{n}(d) has a maximum element.'",Algebra,Algebra,0,0
1583,"b'Find all functions f defined for all x that satisfy the condition xf(y) + yf(x) = (x + y)f(x)f(y), for all x and y. Prove that exactly two of them are continuous.'",Algebra,Algebra,0,0
1586,"b'Let the sequence (a_n)_{n in mathbb{N}}, where mathbb{N} denote the set of natural numbers, is given with a_1=2 and a_{n+1} = a_n^2 - a_n+1. Find the minimum real number L, such that for every k in mathbb{N} begin{align*} sum_{i=1}^k frac{1}{a_i} < L end{align*}'",Algebra,Algebra,0,0
1587,"b'Find all functions f : mathbb{R} to mathbb{R} such that f(x(x + f(y))) = (x + y)f(x),for all x, y in mathbb{R}.'",Algebra,Algebra,0,0
1593,"b'Determine the maximum possible number of distinct real roots of a polynomial P(x) of degree 2012 with real coefficients satisfying the condition begin{align*} P(a)^3 + P(b)^3 + P(c)^3 geq 3 P(a) P(b) P(c) end{align*}for all real numbers a,b,c in mathbb{R} with a+b+c=0'",Algebra,Algebra,0,0
1598,"b'Let x, y, z be real numbers each of whose absolute value is different from frac{1}{ sqrt 3} such that x + y + z = xyz. Prove that frac{3x - x^3}{1-3x^2} + frac{3y - y^3}{1-3y^2} + frac{3z -z^3}{1-3z^2} = frac{3x - x^3}{1-3x^2} cdot frac{3y - y^3}{1-3y^2} cdot frac{3z - z^3}{1-3z^2}'",Algebra,Algebra,0,0
1782,"b'Let a,b and c be real numbers such that | (a-b) (b-c) (c-a) | = 1. Find the smallest value of the expression | a | + | b | + | c |. (K.Satylhanov )'",Algebra,Algebra,0,0
1604,"b'Let n ge 3. Suppose a_1, a_2, ... , a_n are n distinct in pairs real numbers. In terms of n, find the smallest possible number of different assumed values by the following n numbers: a_1 + a_2, a_2 + a_3,..., a_{n- 1} + a_n, a_n + a_1'",Algebra,Algebra,0,0
1608,b'For what values of the variable x does the following inequality hold: dfrac{4x^2}{(1- sqrt{2x+1})^2}<2x+9 ?',Algebra,Algebra,0,0
1609,"b'Consider integers m ge 2 and n ge 1. Show that there is a polynomial P(x) of degree equal to n with integer coefficients such that P(0),P(1),...,P(n) are all perfect powers of m .'",Algebra,Algebra,0,0
1611,"b'The real numbers x,y,z, m, n are positive, such that m + n ge 2. Prove that x sqrt{yz(x + my)(x + nz)} + y sqrt{xz(y + mx)(y + nz)} + z sqrt{xy(z + mx)(x + ny) } le frac{3(m + n)}{8} (x + y)(y + z)(z + x)'",Algebra,Algebra,0,0
1614,"b'How many triples (a,b,c) with a,b,c in mathbb{R} satisfy the following system? begin{cases} a^4-b^4=c b^4-c^4=a c^4-a^4=b end{cases}.'",Algebra,Algebra,0,0
1768,b'Determine all functions f: mathbb{R} to mathbb{R} such that the inequality f(x^2)-f(y^2) le (f(x)+y)(x-f(y)) holds for all real numbers x and y.',Algebra,Algebra,0,0
1575,"b'Six real numbers x_1<x_2<x_3<x_4<x_5<x_6 are given. For each triplet of distinct numbers of those six Vitya calculated their sum. It turned out that the 20 sums are pairwise distinct; denote those sums by s_1<s_2<s_3< cdots<s_{19}<s_{20}.It is known that x_2+x_3+x_4=s_{11}, x_2+x_3+x_6=s_{15} and x_1+x_2+x_6=s_{m}. Find all possible values of m.'",Algebra,Algebra,0,0
502,"b'Find all functions f: mathbb{Q} to mathbb{R} which fulfill the following conditions: a) f(1)+1>0; b) f(x+y) -xf(y) -yf(x) = f(x)f(y) -x-y +xy, for all x,y in mathbb{Q}; c) f(x) = 2f(x+1) +x+2, for every x in mathbb{Q}.'",Algebra,Algebra,0,0
1414,b'We consider the infinite chessboard covering the whole plane. In every field of the chessboard there is a nonnegative real number. Every number is the arithmetic mean of the numbers in the four adjacent fields of the chessboard. Prove that the numbers occurring in the fields of the chessboard are all equal.',Algebra,Algebra,0,0
1905,"b'Find all functions f: mathbb{R} rightarrow mathbb{R} that satisfy the conditions f(1+xy)-f(x+y)=f(x)f(y) quad text{for all } x,y in mathbb{R}, and f(-1) neq 0.'",Algebra,Algebra,0,0
1172,"b'Show that there exists a finite set A subset mathbb{R}^2 such that for every X in A there are points Y_1, Y_2, ldots, Y_{1993} in A such that the distance between X and Y_i is equal to 1, for every i.'",Algebra,Algebra,0,0
1179,"b'Solve the system of equations: x+y+z=a x^2+y^2+z^2=b^2 xy=z^2 where a and b are constants. Give the conditions that a and b must satisfy so that x,y,z are distinct positive numbers.'",Algebra,Algebra,0,0
1181,"b'Let a_1,a_2, ldots be an infinite sequence of real numbers, for which there exists a real number c with 0 leq a_i leq c for all i, such that left lvert a_i-a_j right rvert geq frac{1}{i+j} quad text{for all }i, j text{ with } i neq j. Prove that c geq1.'",Algebra,Algebra,0,0
1182,"b'Let a, b, c be positive real numbers so that abc = 1. Prove that left( a - 1 + frac 1b right) left( b - 1 + frac 1c right) left( c - 1 + frac 1a right) leq 1.'",Algebra,Algebra,0,0
1186,"b'Let C be a class of functions f : mathbb N to mathbb N that contains the functions S(x) = x + 1 and E(x) = x - [ sqrt x]^2 for every x in mathbb N. ([x] is the integer part of x.) If C has the property that for every f, g in C, f + g, fg, f circ g in C, show that the function max(f(x) - g(x), 0) is in C, for all f; g in C.'",Algebra,Algebra,0,0
1191,b'A polynomial p with integer coefficients is such that p(-n) < p(n) < n for some integer n. Prove that p(-n) < -n.',Algebra,Algebra,0,0
1194,"b'Find the smallest possible value of the expression left lfloor frac{a+b+c}{d} right rfloor+ left lfloor frac{b+c+d}{a} right rfloor+ left lfloor frac{c+d+a}{b} right rfloor+ left lfloor frac{d+a+b}{c} right rfloor in which a,~ b,~ c, and d vary over the set of positive integers. (Here lfloor x rfloor denotes the biggest integer which is smaller than or equal to x.)'",Algebra,Algebra,0,0
2080,b'Let f and g be two nonzero polynomials with integer coefficients and deg f> deg g. Suppose that for infinitely many primes p the polynomial pf+g has a rational root. Prove that f has a rational root.',Algebra,Algebra,0,0
1199,"b'Let a, b, c, d be positive real numbers such that abcd = 1. Prove the inequality frac{1}{a^3 + b + c + d} + frac{1}{a + b^3 + c + d}+ frac{1}{a + b + c^3 + d} + frac{1}{a + b + c + d^3} leq frac{a+b+c+d}{4} Proposed by Romania'",Algebra,Algebra,0,0
2073,"b'We denote the set of nonzero integers and the set of non-negative integers with mathbb Z^* and mathbb N_0, respectively. Find all functions f: mathbb Z^* to mathbb N_0 such that: a) f(a+b) geq min(f(a), f(b)) for all a,b in mathbb Z^* for which a+b is in mathbb Z^*. b) f(ab)=f(a)+f(b) for all a,b in mathbb Z^*.'",Algebra,Algebra,0,0
2072,"b'Let a, b, c, r, and s be real numbers. Show that if r is a root of ax^2+bx+c = 0 and s is a root of -ax^2+bx+c = 0, then frac{a}{2} x^2 + bx + c = 0 has a root between r and s.'",Algebra,Algebra,0,0
2070,"b'Find all functions f: mathbb{R} to mathbb{R} such that for all real x, y, the following relation holds: (x+y) cdot f(x+y)= f(f(x)+y) cdot f(x+f(y)). Proposed by Vadym Koval (Ukraine)'",Algebra,Algebra,0,0
2066,"b'Find the largest positive integer n for which the inequality frac{a+b+c}{abc+1}+ sqrt[n]{abc} leq frac{5}{2} holds true for all a, b, c in [0,1]. Here we make the convention sqrt[1]{abc}=abc.'",Algebra,Algebra,0,0
2065,"b'Find all functions f from the set mathbb{R} of real numbers into mathbb{R} which satisfy for all x, y, z in mathbb{R} the identity f(f(x)+f(y)+f(z))=f(f(x)-f(y))+f(2xy+f(z))+2f(xz-yz).'",Algebra,Algebra,0,0
1213,"b'Consider a sequence of positive integers x_n such that: ( text{A}) x_{2n+1}=4x_n+2n+2 ( text{B}) x_{3n+ color[rgb]{0.9529,0.0980,0.0118}2}=3x_{n+1}+6x_n for all n ge 0. Prove that ( text{C}) x_{3n-1}=x_{n+2}-2x_{n+1}+10x_n for all n ge 0.'",Algebra,Algebra,0,0
1215,"b'Let mathbb{R} be the set of real numbers. Determine all functions f: mathbb{R} longrightarrow mathbb{R} so that the equality f(x+yf(x+y)) +xf(x)= f(xf(x+y+1))+y^2is true for any real numbers x,y.'",Algebra,Algebra,0,0
1216,"b'Let f : [0, 1] to mathbb R be continuous and satisfy: begin{cases}bf(2x) = f(x), & mbox{ if } 0 leq x leq 1/2, f(x) = b + (1 - b)f(2x - 1), & mbox{ if } 1/2 leq x leq 1, end{cases}where b = frac{1+c}{2+c}, c > 0. Show that 0 < f(x)-x < c for every x, 0 < x < 1.'",Algebra,Algebra,0,0
2060,"b""Let P(x) = x^3 + ax^2 + bx + 1 be a polynomial with real coefficients and three real roots rho_1, rho_2, rho_3 such that | rho_1| < | rho_2| < | rho_3|. Let A be the point where the graph of P(x) intersects yy' and the point B( rho_1, 0), C( rho_2, 0), D( rho_3, 0). If the circumcircle of vartriangle ABD intersects yy' for a second time at E, find the minimum value of the length of the segment EC and the polynomials for which this is attained. Brazitikos Silouanos, Greece""",Algebra,Algebra,0,0
1221,b'The equation (x+a) (x+b) = 9 has a root a+b. Prove that ab le 1.',Algebra,Algebra,0,0
1222,"b'Let f, g be functions from the positive integers to the integers. Vlad the impala is jumping around the integer grid. His initial position is x_0 = (0, 0), and for every n ge 1, his jump is x_n - x_{n - 1} = ( pm f(n), pm g(n)) or ( pm g(n), pm f(n)), with eight possibilities in total. Is it always possible that Vlad can choose his jumps to return to his initial location (0, 0) infinitely many times when (a) f, g are polynomials with integer coefficients? (b) f, g are any pair of functions from the positive integers to the integers?'",Algebra,Algebra,0,0
2058,"b'Find all of the positive real numbers like x,y,z, such that : 1.) x + y + z = a + b + c 2.) 4xyz = a^2x + b^2y + c^2z + abc Proposed to Gazeta Matematica in the 80s by VASILE CIRTOAJE and then by Titu Andreescu to IMO 1995.'",Algebra,Algebra,0,0
2055,"b'Let m, n be positive integers and a, b positive real numbers different from 1 such thath m > n and frac{a^{m+1}-1}{a^m-1} = frac{b^{n+1}-1}{b^n-1} = c. Prove that a^m c^n > b^n c^{m} (Turkey)'",Algebra,Algebra,0,0
1233,"b'A function f defined on the positive integers (and taking positive integers values) is given by: begin{matrix} f(1) = 1, f(3) = 3 f(2 cdot n) = f(n) f(4 cdot n + 1) = 2 cdot f(2 cdot n + 1) - f(n) f(4 cdot n + 3) = 3 cdot f(2 cdot n + 1) - 2 cdot f(n), end{matrix} for all positive integers n. Determine with proof the number of positive integers leq 1988 for which f(n) = n.'",Algebra,Algebra,0,0
2045,"b'Let a,b,c be positive real numbers such that a+b+c=1. Prove that frac {a}{b} + frac {a}{c} + frac {c}{b} + frac {c}{a} + frac {b}{c} + frac {b}{a} + 6 geq 2 sqrt{2} left ( sqrt{ frac{1-a}{a}} + sqrt{ frac{1-b}{b}} + sqrt{ frac{1-c}{c}} right ). When does equality hold?'",Algebra,Algebra,0,0
2044,b'Determine all functions f defined in the set of rational numbers and taking their values in the same set such that the equation f(x + y) + f(x - y) = 2f(x) + 2f(y) holds for all rational numbers x and y.',Algebra,Algebra,0,0
1236,"b'Prove the inequality left(1+ frac{1}{q} right) left(1+ frac{1}{q^2} right)... left(1+ frac{1}{q^n} right)< frac{q-1}{q-2} for n in N, q>2'",Algebra,Algebra,0,0
1237,"b'Given real numbers x,y,z such that x+y+z=0, show that dfrac{x(x+2)}{2x^2+1}+ dfrac{y(y+2)}{2y^2+1}+ dfrac{z(z+2)}{2z^2+1} ge 0 When does equality hold?'",Algebra,Algebra,0,0
2095,"b'Let a, b, c be positive real numbers. Prove the inequality frac{1}{a left(b+1 right)}+ frac{1}{b left(c+1 right)}+ frac{1}{c left(a+1 right)} geq frac{3}{1+abc}.'",Algebra,Algebra,0,0
2043,b'Find a necessary and sufficient condition on the natural number n for the equation x^n + (2 + x)^n + (2 - x)^n = 0 to have a integral root.',Algebra,Algebra,0,0
2097,"b'Does there exist points A,B on the curve y=x^3 and on y=x^3+|x|+1 respectively such that distance between A,B is less than frac{1}{100} ?'",Algebra,Algebra,0,0
1165,"b'Let displaystyle {x_i> 1, forall i in left {1, 2, 3, ldots, 2011 right }}. Show that: displaystyle{ frac{x^2_1}{x_2-1}+ frac{x^2_2}{x_3-1}+ frac{x^2_3}{x_4-1}+ ldots+ frac{x^2_{2010}}{x_{2011}-1}+ frac{x^2_{2011}}{x_1-1} geq 8044}When the equality holds?'",Algebra,Algebra,0,0
2141,"b'Let mathbb{R}^+ denote the set of positive real numbers. Find all functions f : mathbb{R}^+ to mathbb{R}^+ that satisfy Big(1+yf(x) Big) Big(1-yf(x+y) Big)=1 for all x,y in mathbb{R}^+.'",Algebra,Algebra,0,0
1101,"b'Prove that if P(x) = (x-a)^kQ(x), where k is a positive integer, a is a nonzero real number, Q(x) is a nonzero polynomial, then P(x) has at least k + 1 nonzero coefficients.'",Algebra,Algebra,0,0
2138,"b'Given a natural number n, find all polynomials P(x) of degree less than n satisfying the following condition sum^n_{i=0} P(i) cdot (-1)^i cdot binom{n}{i} = 0.'",Algebra,Algebra,0,0
1104,"b'Let mathbb{R}^+ be the set of all non-negative real numbers. Given two positive real numbers a and b, suppose that a mapping f: mathbb{R}^+ mapsto mathbb{R}^+ satisfies the functional equation: f(f(x)) + af(x) = b(a + b)x. Prove that there exists a unique solution of this equation.'",Algebra,Algebra,0,0
1105,"b'Let displaystyle {x, y, z} be positive real numbers such that displaystyle {xyz = 1}. Prove the inequality: displaystyle{ dfrac{1}{x left(ay+b right)}+ dfrac{1}{y left(az+b right)}+ dfrac{1}{z left(ax+b right)} geq 3}if: (A) displaystyle {a = 0, b = 1} (B) displaystyle {a = 1, b = 0} (C) displaystyle {a + b = 1, ; a, b> 0} When the equality holds?'",Algebra,Algebra,0,0
1113,"b'Let n a positive integer and let x_1, ldots, x_n, y_1, ldots, y_n real positive numbers such that x_1+ ldots+x_n=y_1+ ldots+y_n=1. Prove that: |x_1-y_1|+ ldots+|x_n-y_n| leq 2- underset{1 leq i leq n}{min} ; dfrac{x_i}{y_i}- underset{1 leq i leq n}{min} ; dfrac{y_i}{x_i}'",Algebra,Algebra,0,0
1114,"b'Let a_1,a_2, ldots a_n,k, and M be positive integers such that frac{1}{a_1}+ frac{1}{a_2}+ cdots+ frac{1}{a_n}=k quad text{and} quad a_1a_2 cdots a_n=M.If M>1, prove that the polynomial P(x)=M(x+1)^k-(x+a_1)(x+a_2) cdots (x+a_n)has no positive roots.'",Algebra,Algebra,0,0
2132,b'Let a quadratic polynomial g(x) = ax^2 + bx + c be given and an integer n ge 1. Prove that there exists at most one polynomial f(x) of nth degree such that f(g(x)) = g(f(x)).',Algebra,Algebra,0,0
2129,"b'Given real numbers a, b, c satisfy inequality left| frac{a^2+b^2-c^2}{ab} right|<2. Prove that they also satisfy equalities left| frac{b^2+c^2-a^2}{bc} right|<2 and left| frac{c^2+a^2-b^2}{ca} right| <2.'",Algebra,Algebra,0,0
1124,"b'Find the largest real constant a such that for all n geq 1 and for all real numbers x_0, x_1, ... , x_n satisfying 0 = x_0 < x_1 < x_2 < cdots < x_n we have frac{1}{x_1-x_0} + frac{1}{x_2-x_1} + dots + frac{1}{x_n-x_{n-1}} geq a left( frac{2}{x_1} + frac{3}{x_2} + dots + frac{n+1}{x_n} right)'",Algebra,Algebra,0,0
2126,"b'Real numbers x,y,z, t satisfy x + y + z +t = 0 and x^2+ y^2+ z^2+t^2 = 1. Prove that - 1 le xy + yz + zt + tx le 0.'",Algebra,Algebra,0,0
1127,"b'For an integer m, denote by t(m) the unique number in {1, 2, 3 } such that m + t(m) is a multiple of 3. A function f: mathbb{Z} to mathbb{Z} satisfies f( - 1) = 0, f(0) = 1, f(1) = - 1 and f left(2^{n} + m right) = f left(2^n - t(m) right) - f(m) for all integers m, n ge 0 with 2^n > m. Prove that f(3p) ge 0 holds for all integers p ge 0. Proposed by Gerhard Woeginger, Austria'",Algebra,Algebra,0,0
1128,"b'Find all positive integers n such that there exist non-constant polynomials with integer coefficients f_1(x),...,f_n(x) (not necessarily distinct) and g(x) such that 1 + prod_{k=1}^{n} left(f^2_k(x)-1 right)=(x^2+2013)^2g^2(x)'",Algebra,Algebra,0,0
1129,"b'We say that a function f: mathbb{R}^k rightarrow mathbb{R} is a metapolynomial if, for some positive integers m and n, it can be represented in the form f(x_1, cdots , x_k )= max_{i=1, cdots , m} min_{j=1, cdots , n}P_{i,j}(x_1, cdots , x_k), where P_{i,j} are multivariate polynomials. Prove that the product of two metapolynomials is also a metapolynomial.'",Algebra,Algebra,0,0
2125,"b'Let n ge 2 and let x_1, x_2, ..., x_n be real numbers satisfying x_1 +x_2 +...+x_n ge 0 and x_1^2+x_2^2+...+x_n^2=1. Let M = max {x_1, x_2,... , x_n }. Show that M ge frac{1}{ sqrt{n(n-1)}} (1) .When does equality hold in (1)?'",Algebra,Algebra,0,0
1132,"b'The positive real numbers a, b, c satisfy the equality a + b + c = 1. For every natural number n find the minimal possible value of the expression E= frac{a^{-n}+b}{1-a}+ frac{b^{-n}+c}{1-b}+ frac{c^{-n}+a}{1-c}'",Algebra,Algebra,0,0
1140,"b'Let a,b,c be reals and f(a, b, c) = left| frac{ |b-a|}{|ab|} + frac{b+a}{ab} - frac 2c right| + frac{ |b-a|}{|ab|} + frac{b+a}{ab} + frac 2c Prove that f(a, b, c) = 4 max { frac 1a, frac 1b, frac 1c }.'",Algebra,Algebra,0,0
2114,"b'Given the monic polynomial begin{align*} P(x) = x^N +a_{N-1}x^{N-1} + ldots + a_1 x + a_0 in mathbb{R}[x] end{align*}of even degree N = 2n and having all real positive roots x_i, for 1 le i le N. Prove, for any c in [0, underset{1 le i le N}{ min} {x_i } ), the following inequality begin{align*} c + sqrt[N]{P(c)} le sqrt[N]{a_0} end{align*}'",Algebra,Algebra,0,0
2113,"b'Prove that for any four positive real numbers a, b, c, d the inequality frac {(a - b)(a - c)}{a + b + c} + frac {(b - c)(b - d)}{b + c + d} + frac {(c - d)(c - a)}{c + d + a} + frac {(d - a)(d - b)}{d + a + b} ge 0 holds. Determine all cases of equality. Author: Darij Grinberg (Problem Proposal), Christian Reiher (Solution), Germany'",Algebra,Algebra,0,0
2112,"b'Let ,{ mathbb{R}} , denote the set of all real numbers. Find all functions ,f: { mathbb{R}} rightarrow { mathbb{R}} , such that f left( x^{2}+f(y) right) =y+ left( f(x) right) ^{2} hspace{0.2in} text{for all} ,x,y in mathbb{R}.'",Algebra,Algebra,0,0
1147,"b'Denote mathbb{Z}_{>0}= {1,2,3,... } the set of all positive integers. Determine all functions f: mathbb{Z}_{>0} rightarrow mathbb{Z}_{>0} such that, for each positive integer n, hspace{1cm}i) sum_{k=1}^{n}f(k) is a perfect square, and vspace{0.1cm} hspace{1cm}ii) f(n) divides n^3. Proposed by Dorlir Ahmeti, Albania'",Algebra,Number Theory,0,3
2110,"b'Prove that if x,y,z in mathbb{R}^+ such that xy,yz,zx are sidelengths of a triangle and k in [-1,1], then begin{align*} sum frac{ sqrt{xy}}{ sqrt{xz+yz+kxy}} geq 2 sqrt{1-k} end{align*}Determine the equality condition too.'",Algebra,Algebra,0,0
2109,"b'Let { a_1, a_2, ldots, a_n } = {1, 2, ldots, n }. Prove that frac 12 + frac 23 + cdots+ frac{n-1}{n} leq frac{a_1}{a_2} + frac{a_2}{a_3} + cdots+ frac{a_{n-1}}{a_n}.'",Algebra,Algebra,0,0
2108,"b'Consider sequences a_0,a_1,a_2, cdots of non-negative integers defined by selecting any a_0,a_1,a_2 (not all 0) and for each n geq 3 letting a_n = |a_n-1 - a_n-3| 1-In the particular case that a_0 = 1,a_1 = 3 and a_2 = 2, calculate the beginning of the sequence, listing a_0,a_1, cdots,a_{19},a_{20}. 2-Prove that for each sequence, there is a constant c such that a_i leq c for all i geq 0. Note that the constant c my depend on the numbers a_0,a_1 and a_2 3-Prove that, for each choice of a_0,a_1 and a_2, the resulting sequence is eventually periodic. 4-Prove that, the minimum length p of the period described in (3) is the same for all permitted starting values a_0,a_1,a_2 of the sequence'",Algebra,Algebra,0,0
2105,"b'For a polynomials P in mathbb{R}[x], denote f(P)=n if n is the smallest positive integer for which is valid ( forall x in mathbb{R})( underbrace{P(P( ldots P}_{n}(x)) ldots )>0),and f(P)=0 if such n doeas not exist. Exists polyomial P in mathbb{R}[x] of degree 2014^{2015} such that f(P)=2015? (Serbia)'",Algebra,Algebra,0,0
1158,"b'For phi: mathbb{N} mapsto mathbb{Z} let us define M_{ phi} = {f: mathbb{N} mapsto mathbb{Z}, f(x) > f( phi(x)), forall x in mathbb{N} }. Prove that if M_{ phi_1} = M_{ phi_2} neq emptyset, then phi_1 = phi_2. Does this property remain true if M_{ phi} = {f: mathbb{N} mapsto mathbb{N}, f(x) > f( phi(x)), forall x in mathbb{N} }?'",Algebra,Algebra,0,0
2103,"b'Let n be a positive integer and let a_1, ldots, a_{n-1} be arbitrary real numbers. Define the sequences u_0, ldots, u_n and v_0, ldots, v_n inductively by u_0 = u_1 = v_0 = v_1 = 1, and u_{k+1} = u_k + a_k u_{k-1}, v_{k+1} = v_k + a_{n-k} v_{k-1} for k=1, ldots, n-1. Prove that u_n = v_n.'",Algebra,Algebra,0,0
